Reg,start,end,duration,distance,energy,epk,v ave
KF44LNGP,2022-07-08 12:20:55,2022-07-08 12:54:05,1990.0,32.51704375224197,7.038294795318357,0.21644940570075913,59.56247906197655
KF44LNGP,2022-07-08 13:23:45,2022-07-08 15:24:55,7270.0,94.13913118076553,22.123894027924788,0.23501272797432757,51.81999082989454
KF44LNGP,2022-07-08 15:47:55,2022-07-08 16:42:25,3270.0,35.483425912200794,8.907898834853205,0.2510439340579645,43.352555701179554
KF44LNGP,2022-07-08 17:29:45,2022-07-08 18:59:15,5370.0,36.322031962306326,10.275963898876105,0.282912693583336,30.591433891992548
KF44LNGP,2022-07-09 00:38:05,2022-07-09 01:32:55,3290.0,51.47652484073933,11.157873195996803,0.2167565357319204,54.1515197568389
KF44LNGP,2022-07-09 10:27:45,2022-07-09 10:56:05,1700.0,32.62901525665662,8.769573123379743,0.26876609834526555,71.43285714285713
KF44LNGP,2022-07-09 12:02:55,2022-07-09 13:47:35,6280.0,90.59162956105442,19.320417071654308,0.21326934028306968,49.41768653321201
KF44LNGP,2022-07-09 15:21:05,2022-07-09 15:42:25,1280.0,1.2760002504701244,0.1521089505834515,0.11920761812343618,3.07421875
KF44LNGP,2022-07-09 16:08:15,2022-07-09 16:42:35,2060.0,3.800365335888542,0.5226262284775618,0.13751999670720327,5.342059639389737
KF44LNGP,2022-07-09 17:57:15,2022-07-09 18:20:25,1390.0,3.896860146254829,0.5996476660786393,0.1538796989301618,8.271223021582735
KF44LNGP,2022-07-09 19:16:05,2022-07-09 19:42:15,1570.0,6.463424891233708,1.0766301822463082,0.16657270725100143,13.175690021231421
KF44LNGP,2022-07-10 08:20:55,2022-07-10 11:23:55,10980.0,205.72725562977757,47.62782688571479,0.23150956221097327,70.20701600312256
KF44LNGP,2022-07-10 13:20:25,2022-07-10 13:47:15,1610.0,22.705900296668,5.511459054150331,0.24273246082028802,55.49921620822242
KF44LNGP,2022-07-10 14:46:05,2022-07-10 15:12:05,1560.0,20.830790208781078,4.936508005896894,0.23698131258678526,52.301602564102566
KF44LNGP,2022-07-10 16:09:55,2022-07-10 17:18:15,4100.0,81.1512905226879,17.989117654579236,0.22167383338839106,73.4009262485482
KF44LNGP,2022-07-10 18:04:35,2022-07-10 18:54:45,3010.0,53.66303753458681,10.698733406270742,0.19936876289150074,63.52233296419342
KF44LNGP,2022-07-10 20:46:15,2022-07-10 21:30:55,2680.0,48.73553392103413,11.392878411791166,0.23376943874773123,67.51340174129353
KF44LNGP,2022-07-11 09:14:35,2022-07-11 11:50:35,9360.0,90.56396498823344,20.858238517189655,0.23031498808493722,36.40851648351648
KF44LNGP,2022-07-11 12:25:25,2022-07-11 14:04:25,5940.0,94.69717898056933,22.461585644670762,0.23719382020112337,64.02821268237935
KF44LNGP,2022-07-11 15:22:35,2022-07-11 16:00:25,2270.0,24.481248878432396,6.7160609057461,0.2743348976637726,42.142206838682604
KF44LNGP,2022-07-11 16:23:45,2022-07-11 17:40:55,4630.0,69.08854249258577,16.594442982395424,0.24019095473285249,59.92165226781857
KF44LNGP,2022-07-11 18:37:55,2022-07-11 19:48:45,4250.0,34.7235396389191,8.740405862253704,0.2517141383955343,31.852549019607846
KF44LNGP,2022-07-11 20:34:25,2022-07-11 21:58:55,5070.0,45.21361215353056,9.90801611682707,0.21913790216943307,33.869438182899714
KF44LNGP,2022-07-12 00:03:05,2022-07-12 01:05:15,3730.0,51.59227244369298,12.086204612418454,0.23426385464236246,47.679758713136735
KF44LNGP,2022-07-12 10:27:05,2022-07-12 11:03:35,2190.0,14.93343404373411,2.0454275426439192,0.13696967065001076,21.67305936073059
KF44LNGP,2022-07-12 13:47:35,2022-07-12 14:13:05,1530.0,29.69658621893022,6.650402369240253,0.22394501240687809,66.84796140678493
KF44LNGP,2022-07-12 15:29:35,2022-07-12 16:42:15,4360.0,93.48911479499894,23.98574417177468,0.2565618919846459,91.34659785932722
KF44LNGP,2022-07-12 17:03:45,2022-07-12 18:06:05,3740.0,52.145863824387284,13.686091691355879,0.2624578573949185,66.46270053475935
KF44LNGP,2022-07-12 19:53:05,2022-07-12 21:14:45,4900.0,69.94770966056822,14.444049017708547,0.20649781226290992,52.30491253644315
KF44LNGP,2022-07-13 00:00:05,2022-07-13 01:08:15,4090.0,53.586565567052155,12.27996708078529,0.2291613009872695,44.01475142624287
KF44LNGP,2022-07-13 13:12:45,2022-07-13 13:48:35,2150.0,35.92421486201267,7.23125757740233,0.2012920144581608,57.98488372093021
KF44LNGP,2022-07-13 16:21:25,2022-07-13 18:31:15,7790.0,104.70651356330276,23.02226766193363,0.2198742645367041,49.56596980255516
KF44LNGP,2022-07-13 20:29:15,2022-07-13 21:57:25,5290.0,55.072104178042004,12.452087496566353,0.22610517034740737,37.8701413268521
KF44LNGP,2022-07-14 00:09:35,2022-07-14 01:03:45,3250.0,60.945338206201264,14.792048220658293,0.2427100850701848,65.53348717948717
KF44LNGP,2022-07-14 11:35:15,2022-07-14 12:38:55,3820.0,40.79068587314937,10.073420387587955,0.2469539349966857,38.62636084102053
KF44LNGP,2022-07-14 13:08:25,2022-07-14 13:53:45,2720.0,55.21199542593975,11.966190944538175,0.2167317238260186,71.08832282913166
KF44LNGP,2022-07-14 15:30:55,2022-07-14 16:04:25,2010.0,45.61552100078177,9.134141671768514,0.20024196745690948,82.26036484245441
KF44LNGP,2022-07-14 17:18:55,2022-07-14 17:46:15,1640.0,20.153555337974264,4.472517573600309,0.22192201319302626,49.76219512195122
KF44LNGP,2022-07-14 19:34:45,2022-07-14 20:02:35,1670.0,15.944374001919,4.576776042434715,0.2870464555010986,41.18173652694611
KF44LNGP,2022-07-14 20:28:15,2022-07-14 21:51:15,4980.0,77.51153424960998,18.66092119834762,0.24075024935326342,62.013195639701664
KF44LNGP,2022-07-15 00:43:45,2022-07-15 01:24:55,2470.0,45.16896929598096,10.698691062817934,0.23685931358566292,63.55708502024291
KF44LNGP,2022-07-15 11:27:35,2022-07-15 12:11:05,2610.0,29.363704275932307,6.311318175376121,0.21493603518371948,40.67130085750776
KF44LNGP,2022-07-15 12:29:55,2022-07-15 13:03:15,2000.0,13.45629748956085,3.0353297606845864,0.22556946017575338,29.399375
KF44LNGP,2022-07-15 13:20:35,2022-07-15 13:58:45,2290.0,37.2290676088503,7.940322959935229,0.21328288538839504,56.9204720316074
KF44LNGP,2022-07-15 15:24:35,2022-07-15 17:22:25,7070.0,79.86077116161431,17.235701119085444,0.21582187184500812,42.43503401360544
KF44LNGP,2022-07-15 18:16:15,2022-07-15 19:57:45,6090.0,69.38431531164643,15.901858201149848,0.22918520028229863,43.20201149425287
KF44LNGP,2022-07-15 20:37:55,2022-07-15 22:43:25,7530.0,106.73667837215558,23.454454185836234,0.2197412786639124,50.17172368726153
KF44LNGP,2022-07-16 00:00:05,2022-07-16 01:32:55,5570.0,89.69191598362971,21.429090463983595,0.23891886162733736,56.02757829642928
KF44LNGP,2022-07-16 10:03:45,2022-07-16 10:49:45,2760.0,42.79038715205382,9.12041988207557,0.21314179396569952,53.46529790660226
KF44LNGP,2022-07-16 11:17:55,2022-07-16 11:45:55,1680.0,38.834409365853915,8.408485426484445,0.2165215221189332,84.17606292517006
KF44LNGP,2022-07-16 12:13:55,2022-07-16 13:42:45,5330.0,64.48832943066645,15.289651841664314,0.23709176492318237,47.46469668542839
KF44LNGP,2022-07-16 15:10:15,2022-07-16 15:54:15,2640.0,26.552854784005213,6.613921834989772,0.24908515068495896,40.41603535353535
KF44LNGP,2022-07-16 16:25:05,2022-07-16 17:26:55,3710.0,41.34272677177068,11.121403168631666,0.26900507143678526,45.141586445899115
KF44LNGP,2022-07-16 18:29:15,2022-07-16 19:39:55,4240.0,54.30524535006056,10.789141075228809,0.19867585544785274,45.35868710691824
KF44LNGP,2022-07-17 08:02:15,2022-07-17 09:22:55,4840.0,45.6097638699447,11.976275689519849,0.26258140085245674,35.90303194280467
KF44LNGP,2022-07-17 10:44:15,2022-07-17 16:54:55,22240.0,369.5316940391579,82.46792142190357,0.22316873695051648,62.854988687621336
KF44LNGP,2022-07-17 17:20:25,2022-07-17 18:06:25,2760.0,34.16085199450583,7.272285762869235,0.21288361789216653,47.65402432712216
KF44LNGP,2022-07-18 07:31:45,2022-07-18 12:51:05,19160.0,255.06625505570756,56.5293633575051,0.22162619412418488,47.54978439705736
KF44LNGP,2022-07-18 13:10:45,2022-07-18 14:03:05,3140.0,35.66126645195153,8.329371685511369,0.23356914978703877,44.59005914467698
KF44LNGP,2022-07-18 15:30:25,2022-07-18 16:05:45,2120.0,27.0892841807522,6.571559114384882,0.24258888018363306,59.53072776280323
KF44LNGP,2022-07-18 18:01:15,2022-07-18 19:36:45,5730.0,108.51280292437437,21.243443022958715,0.19576900098842595,68.38232984293194
KF44LNGP,2022-07-19 09:11:05,2022-07-19 11:10:05,7140.0,45.86572049655562,10.84497264401351,0.23645050217466737,23.442803788181937
KF44LNGP,2022-07-19 13:09:55,2022-07-19 14:02:35,3160.0,53.684514374693585,10.6957592611199,0.1992336036881762,60.34732770745429
KF44LNGP,2022-07-19 15:06:05,2022-07-19 15:31:15,1510.0,33.1293459056443,7.573968137443907,0.22861810067169233,79.19790549773994
KF44LNGP,2022-07-19 15:56:15,2022-07-19 16:58:25,3730.0,66.2551444706093,13.30984004977477,0.2008876466291459,64.09492957147113
KF44LNGP,2022-07-19 19:34:15,2022-07-19 21:49:35,8120.0,101.74618336631667,25.266711177952086,0.24833080064521312,51.16826765188834
KF44LNGP,2022-07-20 08:34:15,2022-07-20 10:44:05,7790.0,72.52637197535478,17.20222125675667,0.23718574069308423,35.03446726572529
KF44LNGP,2022-07-20 11:19:25,2022-07-20 12:27:35,4090.0,41.539630765485164,9.148070311844446,0.22022512341263947,39.621314083905766
KF44LNGP,2022-07-20 14:40:45,2022-07-20 15:32:35,3110.0,65.31689756110855,14.426008179218798,0.22086180939200692,75.46647909967847
KF44LNGP,2022-07-20 15:57:15,2022-07-20 17:29:25,5530.0,60.987755308593734,12.6528725290782,0.20746578497692789,38.94469559975889
KF44LNGP,2022-07-20 19:30:25,2022-07-20 20:51:05,4840.0,68.80034394938002,16.862050132566775,0.2450867127201146,57.277641676505326
KF44LNGP,2022-07-21 09:03:25,2022-07-21 11:14:25,7860.0,64.36519804635769,15.559815016072347,0.24174267287837312,32.493905246577
KF44LNGP,2022-07-21 13:20:25,2022-07-21 13:58:45,2300.0,32.45372388002139,8.02278522319801,0.2472069230901684,62.31847826086957
KF44LNGP,2022-07-21 16:02:05,2022-07-21 16:35:25,2000.0,11.396590113123922,2.250041496427253,0.1974311152803664,18.548916666666663
KF44LNGP,2022-07-21 16:55:35,2022-07-21 17:57:55,3740.0,30.227823910319874,7.6008827123088265,0.25145318878590733,32.910472370766485
KF44LNGP,2022-07-21 18:28:55,2022-07-21 20:06:55,5880.0,112.86081034824085,26.383444177545407,0.23376975671304528,68.61213151927439
KF44LNGP,2022-07-22 10:06:45,2022-07-22 11:24:05,4640.0,37.41221788496798,9.965965582144504,0.266382645711811,30.14566399835796
KF44LNGP,2022-07-22 11:42:15,2022-07-22 13:11:45,5370.0,73.18558800366961,16.073836564812773,0.21963117333984955,47.86797463864503
KF44LNGP,2022-07-22 15:04:05,2022-07-22 15:35:35,1890.0,26.503024205574004,6.382471945691418,0.24082051528101023,56.72557319223987
KF44LNGP,2022-07-22 16:13:15,2022-07-22 16:54:05,2450.0,29.056675437348698,6.506529413952488,0.2239254600197366,47.15253644314869
KF44LNGP,2022-07-22 18:19:05,2022-07-22 19:54:25,5720.0,110.35134616176354,23.15666980291967,0.209844923585929,68.24738733488734
KF44LNGP,2022-07-23 10:54:55,2022-07-23 11:38:35,2620.0,35.24903761380888,8.46917237606925,0.24026676895006732,49.05806070519811
KF44LNGP,2022-07-23 13:14:15,2022-07-23 14:17:15,3780.0,88.77890855912831,18.52628291943119,0.20867887677502095,87.64249181153943
KF44LNGP,2022-07-23 14:47:35,2022-07-23 15:11:15,1420.0,14.912863096451016,3.4864322773152803,0.23378691635310367,38.8774647887324
KF44LNGP,2022-07-23 15:33:15,2022-07-23 16:49:25,4570.0,66.93153511991301,16.445040755226845,0.24569944086541995,53.76466083150985
KF44LNGP,2022-07-23 19:17:45,2022-07-23 21:41:15,8610.0,132.95287966467558,28.074097491355477,0.21115825066867297,52.81965737514518
KF44LNGP,2022-07-24 10:31:35,2022-07-24 12:11:55,6020.0,58.87876155101439,14.32982951140748,0.24337858225825063,35.29830920740389
KF44LNGP,2022-07-24 12:31:05,2022-07-24 13:48:35,4650.0,39.84437242727297,10.81265418918081,0.2713721795698226,33.335954941116235
KF44LNGP,2022-07-24 15:17:25,2022-07-24 15:57:45,2420.0,21.704858516489455,5.564633971784651,0.25637734369736287,36.703719008264464
KF44LNGP,2022-07-24 18:20:35,2022-07-24 19:48:25,5270.0,119.23878542801013,27.84452688598885,0.23351904152696903,84.1283523086654
KF44LNGP,2022-07-24 20:47:45,2022-07-24 22:09:05,4880.0,98.3262035451612,20.504741022624838,0.2085379103771358,70.59451844262296
KF44LNGP,2022-07-25 09:15:05,2022-07-25 09:57:25,2540.0,14.277514638253928,3.0032881967568006,0.2103509100043261,20.25269028871391
KF44LNGP,2022-07-25 10:28:55,2022-07-25 11:14:35,2740.0,40.16564846450727,8.408635206218804,0.20934892196871085,55.434489051094886
KF44LNGP,2022-07-25 13:41:15,2022-07-25 14:30:15,2940.0,36.42246035675748,8.625503189823414,0.23681824636053503,46.310430839002265
KF44LNGP,2022-07-25 14:50:25,2022-07-25 16:29:15,5930.0,72.93778291759179,17.551625681933615,0.240638321866243,52.085769158703386
KF44LNGP,2022-07-25 17:01:25,2022-07-25 18:12:35,4270.0,91.80182606448292,20.125520195591854,0.21922788530868,82.74410616705698
KF44LNGP,2022-07-25 18:37:35,2022-07-25 21:23:45,9970.0,108.81373697338155,24.155655737069416,0.2219908663092645,43.49074962984191
KF44LNGP,2022-07-26 09:15:15,2022-07-26 10:30:25,4510.0,37.53938616158308,8.165140903418052,0.21750864194401942,31.154138950480412
KF44LNGP,2022-07-26 12:10:25,2022-07-26 12:59:05,2920.0,52.60544765070501,10.835884252477003,0.20598407078343306,62.56803652968036
KF44LNGP,2022-07-26 13:17:25,2022-07-26 14:02:35,2710.0,52.84568602266487,11.599121727802615,0.2194904182496163,69.03895624670533
KF44LNGP,2022-07-26 14:21:15,2022-07-26 14:42:35,1280.0,14.163930724713385,3.7562386748642047,0.26519747574804764,42.38072916666667
KF44LNGP,2022-07-26 15:12:25,2022-07-26 16:21:55,4170.0,46.095944915372705,12.624370553496925,0.27387160794021986,49.1832134292566
KF44LNGP,2022-07-26 17:17:45,2022-07-26 18:36:15,4710.0,40.46786257235791,9.925548664235528,0.2452699014307541,37.53446567586695
KF44LNGP,2022-07-26 19:01:35,2022-07-26 19:59:15,3460.0,27.073564070859756,6.0198903477036305,0.222353079629551,31.223324387558495
KF44LNGP,2022-07-27 09:49:25,2022-07-27 11:02:15,4370.0,53.31807679258305,11.477960733366524,0.21527334487359448,44.39282990083905
KF44LNGP,2022-07-27 12:40:45,2022-07-27 15:52:55,11530.0,88.87661130598418,21.05344944232919,0.23688402531287364,30.770305896281613
KF44LNGP,2022-07-27 16:20:35,2022-07-27 17:23:25,3770.0,30.985932194444512,8.104883841009562,0.26156656479299634,32.006609195402305
KF44LNGP,2022-07-27 17:56:45,2022-07-27 18:59:45,3780.0,26.142352627926137,5.680355103609671,0.21728553602102837,27.27744394053918
KF44LNGP,2022-07-28 08:55:05,2022-07-28 12:23:55,12530.0,114.48814159219428,25.126518672493027,0.2194683075736652,35.34530460228784
KF44LNGP,2022-07-28 13:44:35,2022-07-28 15:26:35,6120.0,61.52133741505602,12.924508967733763,0.21008172953942916,38.60307734204793
KF44LNGP,2022-07-28 16:00:25,2022-07-28 16:25:15,1490.0,20.15455999786743,5.098682209182722,0.25297908809332564,64.94787472035794
KF44LNGP,2022-07-28 18:03:15,2022-07-28 19:39:05,5750.0,67.16914100288214,14.441003568346876,0.21499461438292372,46.999846790890274
KF44LNGP,2022-07-29 10:40:15,2022-07-29 13:21:55,9700.0,128.1055199220308,31.13897592531369,0.24307286637036318,52.53336769759451
KF44LNGP,2022-07-29 14:38:25,2022-07-29 21:00:25,22920.0,290.0733511288521,94.11052348458439,0.32443698505341156,61.62931625529792
KF44LNGP,2022-07-30 00:00:15,2022-07-30 00:41:25,2470.0,36.993661305212505,9.335920565724043,0.25236541170388527,55.23697705802969
KF44LNGP,2022-07-30 11:49:35,2022-07-30 12:43:45,3250.0,41.228244495621226,10.416920414693946,0.2526646608928573,49.912410256410254
KF44LNGP,2022-07-30 13:04:25,2022-07-30 14:28:15,5030.0,45.16311051042392,10.590995806268657,0.23450545559354666,38.36550695825049
KF44LNGP,2022-07-30 15:24:55,2022-07-30 19:34:55,15000.0,201.31193134775532,43.57887394879178,0.21647437216978296,48.131854497354496
KF44LNGP,2022-07-30 21:09:15,2022-07-30 22:46:45,5850.0,63.66508117372718,14.502354903054364,0.22779135180053905,39.11678062678063
KF44LNGP,2022-07-31 00:00:05,2022-07-31 00:44:45,2680.0,46.96728807780268,12.803429084554471,0.27260311609529636,69.86892324093817
KF44LNGP,2022-07-31 10:20:35,2022-07-31 10:44:35,1440.0,18.632823333183698,5.494689901768275,0.2948930392090733,45.60453042328042
KF44LNGP,2022-07-31 11:08:05,2022-07-31 12:40:45,5560.0,74.5832839914633,18.70737678467673,0.25082532953118486,49.83154547790339
KF44LNGP,2022-07-31 13:02:55,2022-07-31 16:03:25,10830.0,180.6503753741875,38.483371883435034,0.21302680276043195,60.671822099107416
KF44LNGP,2022-07-31 18:47:15,2022-07-31 21:28:05,9650.0,141.2231738713468,31.053355465195143,0.21988852547305376,52.335641500123366
KF44LNGP,2022-08-01 09:27:15,2022-08-01 10:05:45,2310.0,14.994417469473833,3.739390004855292,0.24938548046084985,23.23953823953824
KF44LNGP,2022-08-01 11:04:35,2022-08-01 12:52:05,6450.0,60.78731422280112,14.443275509347961,0.23760344891056787,35.17438415159346
KF44LNGP,2022-08-01 14:09:15,2022-08-01 16:20:35,7880.0,85.81888464397335,24.858893351972352,0.28966693583937264,48.48083303118202
KF44LNGP,2022-08-01 16:41:55,2022-08-01 20:42:55,14460.0,114.51485656410355,27.08435918642241,0.2365139336419727,30.255530033590198
KF44LNGP,2022-08-01 21:40:35,2022-08-01 22:33:55,3200.0,35.32175013330344,10.795345236295125,0.3056288319676616,41.345
KF44LNGP,2022-08-02 00:00:15,2022-08-02 00:26:35,1580.0,9.771413270549472,2.4470964066677174,0.2504342349374515,23.745675105485233
KF44LNGP,2022-08-02 09:06:55,2022-08-02 11:28:15,8480.0,56.80040092523413,12.345176754342715,0.21734312704222922,23.24632094189877
KF44LNGP,2022-08-02 11:57:35,2022-08-02 12:17:25,1190.0,14.619818323430975,3.6819334045465215,0.25184535970912436,54.343697478991594
KF44LNGP,2022-08-02 13:22:15,2022-08-02 14:11:25,2950.0,55.96395809841634,11.571147179676709,0.20676070050885387,66.49751412429379
KF44LNGP,2022-08-02 15:15:45,2022-08-02 15:36:15,1230.0,22.488937011104824,6.010593154712916,0.26726888655275005,63.89957413859853
KF44LNGP,2022-08-02 15:56:35,2022-08-02 17:17:15,4840.0,88.92710920141656,18.600113599961546,0.20916134311566328,66.77964876033057
KF44LNGP,2022-08-02 17:49:55,2022-08-02 18:42:25,3150.0,50.05586477220224,10.299344214572795,0.20575699294066294,57.446598639455786
KF44LNGP,2022-08-03 09:15:25,2022-08-03 10:27:35,4330.0,49.970407776945784,11.451983946348781,0.22917531506781577,42.128964588144726
KF44LNGP,2022-08-03 12:19:15,2022-08-03 13:31:35,4340.0,34.69501855730287,8.222307722695897,0.23698813445266778,30.957795698924734
KF44LNGP,2022-08-03 14:35:25,2022-08-03 15:19:25,2640.0,36.02536560547851,8.666063432535749,0.24055448950718958,52.86811868686869
KF44LNGP,2022-08-03 18:07:15,2022-08-03 18:50:15,2580.0,51.95190248624646,10.33597661702064,0.19895280292684073,70.17937892211148
KF44LNGP,2022-08-03 19:26:55,2022-08-03 19:57:25,1830.0,6.5380788343496,1.071091394555307,0.16382356678356846,11.3551912568306
KF44LNGP,2022-08-03 20:16:15,2022-08-03 21:18:45,3750.0,57.45150179987431,11.269959424856891,0.19616474890620783,54.8763417989418
KF44LNGP,2022-08-04 09:12:55,2022-08-04 10:11:55,3540.0,34.260116232552285,8.161667554344547,0.23822649926066888,34.92401129943503
KF44LNGP,2022-08-04 11:35:25,2022-08-04 12:43:15,4070.0,37.26686595126521,9.227742987596859,0.2476125306502619,36.47375102375103
KF44LNGP,2022-08-04 13:15:35,2022-08-04 14:12:55,3440.0,33.0853803831803,8.417234710494386,0.2544094888137806,39.480620155038764
KF44LNGP,2022-08-04 14:33:15,2022-08-04 15:11:55,2320.0,28.80058956771669,6.054985082477859,0.21023823377786144,47.17147988505747
KF44LNGP,2022-08-04 16:11:45,2022-08-04 17:07:05,3320.0,50.79149764246755,11.680335228818155,0.2299663481285507,64.4913475329891
KF44LNGP,2022-08-04 18:46:55,2022-08-04 20:15:55,5340.0,61.29396070732167,16.461400528086646,0.26856480374452785,40.8129213483146
KF44LNGP,2022-08-04 20:33:45,2022-08-04 21:11:15,2250.0,12.940251042807942,3.5597660873653214,0.27509250597914814,19.166148148148146
KF44LNGP,2022-08-05 09:57:05,2022-08-05 10:45:45,2920.0,34.934314235546054,8.764969901932092,0.2508985819167344,44.427886497064584
KF44LNGP,2022-08-05 11:47:35,2022-08-05 21:16:45,34150.0,670.3653896186081,142.5665534540936,0.21266991951240827,68.3023710753213
KF44LNGP,2022-08-08 04:40:55,2022-08-08 05:18:45,2270.0,31.67725738924904,8.482026216963147,0.2677639074853073,48.85437382001258
KF44LNGP,2022-08-08 05:37:25,2022-08-08 06:52:35,4510.0,73.67423310836865,19.558832710491494,0.26547724876514267,67.96548674902333
KF44LNGP,2022-08-08 08:36:15,2022-08-08 09:18:05,2510.0,35.619973166632775,8.41585422364797,0.23626784288348573,55.06142098273572
KF44LNGP,2022-08-08 09:39:05,2022-08-08 10:40:55,3710.0,21.698364242366665,4.976826628224925,0.229364138818701,20.598427672955975
