Events,Vision Events,Date,Latitude,Longitude,Speed,Road Speed,Odometer,Linear G,Lateral G,Location,Geofences
, ,2022-08-01 02:41:51,-25.736245,28.287669,0,60.0,71812.62,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:42:04,-25.736245,28.287669,0,60.0,71812.62,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:42:42,-25.736071,28.287632,0,60.0,71812.628,0.0,0.0,"Joseph Bosman Street, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:43:36,-25.73625,28.287637,0,60.0,71812.649,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:43:40,-25.73622,28.287649,0,60.0,71812.628,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:44:34,-25.736255,28.287632,0,60.0,71812.648,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:46:16,-25.736236,28.287682,0,60.0,71812.649,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:46:17,-25.736236,28.287682,0,60.0,71812.649,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:46:44,-25.736253,28.287685,0,60.0,71812.654,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:46:44,-25.736183,28.287667,0,60.0,71812.662,0.0,0.0,"Isaac Stegman Street, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:49:44,-25.73583,28.287826,0,60.0,71812.704,0.0,0.0,"Joseph Bosman Street, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:50:28,-25.735813,28.287845,13,60.0,71812.707,0.0,0.0,"Joseph Bosman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:50:29,-25.735813,28.287845,13,60.0,71812.707,0.0,0.0,"Joseph Bosman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:50:30,-25.735803,28.287875,19,60.0,71812.71,0.17,0.04,"Joseph Bosman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:50:40,-25.735758,28.288884,30,60.0,71812.811,-0.34,0.0,"Joseph Bosman Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:50:50,-25.735228,28.289089,42,60.0,71812.874,0.06,0.0,"Blom Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:51:00,-25.734468,28.289232,21,60.0,71812.96,0.11,0.09,"President Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:51:10,-25.734508,28.290322,43,60.0,71813.069,-0.03,0.02,"President Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:51:35,-25.734585,28.292655,28,60.0,71813.303,-0.06,0.03,"President Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:51:45,-25.734591,28.293457,30,60.0,71813.383,0.0,0.03,"President Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:52:01,-25.734641,28.294936,34,60.0,71813.531,0.03,0.02,"President Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:52:11,-25.734676,28.295842,18,60.0,71813.622,-0.17,0.09,"President Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:52:21,-25.734098,28.295952,38,60.0,71813.687,0.06,0.0,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:52:31,-25.733463,28.295924,12,60.0,71813.758,0.03,0.03,"Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:52:40,-25.733378,28.295741,0,60.0,71813.758,0.0,0.0,"Pretoria, Gauteng, South Africa",
, ,2022-08-01 02:55:31,-25.733253,28.295792,0,60.0,71813.785,0.0,0.0,"Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:55:41,-25.733255,28.29577,0,60.0,71813.799,0.0,0.0,"Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 02:58:41,-25.733228,28.295782,0,60.0,71813.802,0.0,0.0,"Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:00:14,-25.733518,28.296001,12,60.0,71813.841,0.0,0.0,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:00:15,-25.733518,28.296001,12,60.0,71813.841,0.0,0.0,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:00:25,-25.73415,28.296021,42,60.0,71813.911,0.06,0.04,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:00:44,-25.736228,28.295921,28,60.0,71814.143,-0.14,0.03,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:01:00,-25.737323,28.295945,29,60.0,71814.264,-0.06,0.1,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:01:10,-25.738161,28.296367,40,60.0,71814.367,0.0,0.02,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:01:20,-25.739001,28.29699,39,60.0,71814.479,-0.03,0.09,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:01:31,-25.740068,28.296916,46,60.0,71814.598,0.03,0.11,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:01:41,-25.740721,28.296479,12,60.0,71814.683,0.06,0.01,"Fakkel Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:01:51,-25.741061,28.296127,24,60.0,71814.734,0.09,0.03,"Onida Avenue, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:02:01,-25.74178,28.295312,56,60.0,71814.849,0.06,0.08,"Onida Avenue, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:02:19,-25.74417,28.29354,36,60.0,71815.168,-0.28,0.12,"Onida Avenue, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:02:29,-25.74465,28.293902,28,60.0,71815.233,-0.06,0.07,"Cussonia Avenue, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:02:39,-25.745068,28.293765,38,60.0,71815.281,0.06,0.02,"Watermeyer Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:02:50,-25.745498,28.292857,24,60.0,71815.384,0.09,0.16,"Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:03:00,-25.746723,28.293547,68,60.0,71815.537,0.09,0.03,"Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:03:10,-25.748258,28.294787,87,60.0,71815.748,0.03,0.0,"Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:03:22,-25.75031,28.296772,92,120.0,71816.05,-0.06,0.13,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:03:32,-25.751653,28.298825,91,120.0,71816.304,0.0,0.09,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:03:42,-25.752323,28.301287,98,120.0,71816.562,0.06,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:04:00,-25.753256,28.306457,112,120.0,71817.09,0.0,0.11,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:04:10,-25.753182,28.309546,110,60.0,71817.399,0.0,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:05:19,-25.75177,28.331827,116,120.0,71819.636,-0.03,0.11,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:05:29,-25.752255,28.334879,110,60.0,71819.947,0.0,0.05,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:05:40,-25.75361,28.337956,112,120.0,71820.29,0.0,0.06,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:05:58,-25.75577,28.342814,105,120.0,71820.832,0.0,0.1,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:06:08,-25.756463,28.345741,113,120.0,71821.135,0.0,0.0,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:06:44,-25.75873,28.357441,108,60.0,71822.334,-0.03,0.05,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:06:54,-25.758786,28.360094,77,60.0,71822.6,-0.06,0.3,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-08-01 03:06:55,-25.75884,28.360281,76,60.0,71822.619,-0.03,0.37,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:07:05,-25.75963,28.362157,72,120.0,71822.827,0.06,0.03,"N4, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:07:15,-25.75994,28.364024,55,120.0,71823.017,-0.03,0.19,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:07:25,-25.759,28.365179,63,60.0,71823.173,0.03,0.24,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-08-01 03:07:33,-25.757825,28.364861,57,60.0,71823.307,-0.2,0.37,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-08-01 03:07:35,-25.757643,28.364572,53,60.0,71823.343,-0.06,0.37,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-08-01 03:07:36,-25.757628,28.364429,54,60.0,71823.357,0.03,0.34,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-08-01 03:07:37,-25.75763,28.364277,54,60.0,71823.372,0.0,0.34,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:07:47,-25.758661,28.363219,61,60.0,71823.528,0.03,0.03,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:08:06,-25.761355,28.361159,56,60.0,71823.892,-0.2,0.17,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:08:16,-25.762368,28.360399,53,80.0,71824.028,0.06,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:09:26,-25.773581,28.351931,88,70.0,71825.536,0.0,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:09:36,-25.775132,28.350157,87,70.0,71825.783,0.03,0.09,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:09:46,-25.776188,28.348121,86,70.0,71826.019,-0.03,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:09:56,-25.777276,28.345999,85,70.0,71826.263,0.0,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:10:06,-25.778437,28.344369,65,70.0,71826.471,0.03,0.0,"Graham Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:10:17,-25.779722,28.342746,75,80.0,71826.688,0.0,0.07,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:10:27,-25.78066,28.340794,85,80.0,71826.909,0.0,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:10:37,-25.781055,28.338614,76,80.0,71827.132,0.06,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:10:47,-25.781545,28.336427,85,80.0,71827.357,0.03,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:10:57,-25.782478,28.334284,89,80.0,71827.596,0.03,0.09,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:11:07,-25.783993,28.332342,92,80.0,71827.853,0.0,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:11:17,-25.78593,28.330764,100,80.0,71828.12,0.03,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:11:49,-25.792335,28.325639,93,80.0,71828.998,0.0,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:11:59,-25.794023,28.323882,91,80.0,71829.255,0.0,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:12:09,-25.79539,28.322066,81,80.0,71829.492,0.0,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:12:36,-25.798065,28.317362,22,80.0,71830.049,-0.17,0.16,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:12:46,-25.798598,28.317789,39,80.0,71830.122,0.03,0.04,"Atterbury Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:15:15,-25.816488,28.338769,72,60.0,71833.015,0.0,0.11,"Atterbury Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:15:25,-25.818075,28.339819,69,60.0,71833.22,-0.11,0.0,"Atterbury Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:15:56,-25.822937,28.342654,22,60.0,71833.831,-0.28,0.14,"Atterbury Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:16:06,-25.823158,28.342441,11,20.0,71833.863,-0.03,0.02,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:16:18,-25.82326,28.342126,6,20.0,71833.897,-0.06,0.01,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:16:26,-25.823307,28.341956,5,20.0,71833.897,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:19:18,-25.823345,28.341892,0,20.0,71833.922,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:19:27,-25.82335,28.341892,0,20.0,71833.93,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:22:27,-25.823605,28.341474,5,20.0,71833.981,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:22:38,-25.823692,28.341227,10,20.0,71834.007,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:22:39,-25.823692,28.341227,10,20.0,71834.007,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:22:43,-25.823748,28.341104,12,20.0,71834.021,-0.03,0.02,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:23:02,-25.824148,28.340309,13,20.0,71834.112,-0.09,0.02,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:23:12,-25.824377,28.339907,20,20.0,71834.16,0.0,0.04,"Jollify Main Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:23:22,-25.82477,28.339477,23,20.0,71834.221,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:23:32,-25.825168,28.339039,10,20.0,71834.283,-0.06,0.1,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:23:42,-25.825442,28.339277,20,20.0,71834.322,0.03,0.01,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:23:52,-25.825912,28.339709,26,20.0,71834.39,0.0,0.01,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:24:53,-25.82908,28.341552,9,20.0,71834.787,0.0,0.03,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:25:03,-25.82933,28.341731,12,20.0,71834.821,0.03,0.05,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:25:13,-25.829407,28.342049,9,20.0,71834.854,0.03,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:25:30,-25.829617,28.342826,14,20.0,71834.935,-0.09,0.02,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:25:49,-25.829682,28.342867,10,20.0,71834.943,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:26:04,-25.82945,28.342111,19,20.0,71835.023,-0.03,0.01,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:26:14,-25.829288,28.341642,13,20.0,71835.073,0.03,0.03,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:26:24,-25.829007,28.341467,10,20.0,71835.109,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:26:30,-25.828892,28.341409,0,20.0,71835.109,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:29:24,-25.829137,28.341571,0,20.0,71835.127,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:29:31,-25.829287,28.341652,0,20.0,71835.177,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:32:31,-25.828713,28.340639,9,20.0,71835.297,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Idle, ,2022-08-01 03:34:10,-25.8292,28.340466,0,20.0,71835.297,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:34:11,-25.8292,28.340466,0,20.0,71835.297,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:34:36,-25.829198,28.340492,0,20.0,71835.353,0.0,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:35:15,-25.829168,28.340304,12,20.0,71835.372,0.0,0.0,"Yataghan Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:35:16,-25.82915,28.340279,12,20.0,71835.375,0.0,0.04,"Yataghan Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:35:26,-25.828867,28.340252,14,20.0,71835.407,0.03,0.03,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:35:36,-25.828697,28.340612,18,20.0,71835.447,0.03,0.01,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:35:46,-25.828577,28.341067,9,20.0,71835.495,-0.03,0.01,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:35:56,-25.828307,28.341057,25,20.0,71835.525,0.06,0.0,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:36:13,-25.827093,28.340362,13,20.0,71835.677,-0.03,0.01,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:36:23,-25.826512,28.340029,33,20.0,71835.749,0.06,0.03,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:36:33,-25.82569,28.339536,39,20.0,71835.853,0.0,0.04,"Jollify Ring Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:36:43,-25.82518,28.339026,18,20.0,71835.93,0.11,0.13,"Jollify Main Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:36:53,-25.824588,28.339599,39,20.0,71836.017,0.03,0.0,"Mazarin Street, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:37:03,-25.82415,28.340259,14,20.0,71836.099,0.11,0.01,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:37:17,-25.823667,28.341162,12,20.0,71836.204,-0.17,0.03,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:37:28,-25.823447,28.341556,11,20.0,71836.25,-0.09,0.01,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:39:05,-25.823355,28.341759,13,20.0,71836.273,0.0,0.0,"Jollify Main Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:39:15,-25.823048,28.342312,25,20.0,71836.338,-0.09,0.01,"Jollify Main Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:39:25,-25.822723,28.342494,25,60.0,71836.379,0.14,0.03,"Atterbury Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:40:06,-25.817095,28.339196,82,60.0,71837.086,0.03,0.12,"Atterbury Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:40:16,-25.81561,28.337701,79,60.0,71837.309,-0.03,0.0,"Atterbury Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:41:00,-25.809535,28.330491,89,80.0,71838.298,-0.03,0.09,"Atterbury Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:41:10,-25.808517,28.329122,27,60.0,71838.475,-0.17,0.18,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:41:20,-25.80904,28.328731,41,60.0,71838.546,0.09,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:41:39,-25.81167,28.328056,69,60.0,71838.846,0.03,0.07,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:41:49,-25.813268,28.327081,81,60.0,71839.048,0.06,0.08,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:41:59,-25.81479,28.325559,77,60.0,71839.276,-0.03,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:42:29,-25.819278,28.320852,84,60.0,71839.962,0.0,0.08,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:42:39,-25.820432,28.318852,87,60.0,71840.2,0.03,0.09,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:42:49,-25.821035,28.316487,86,60.0,71840.446,-0.06,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:43:02,-25.821573,28.313687,71,60.0,71840.733,0.0,0.07,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:43:12,-25.822337,28.311702,79,60.0,71840.949,-0.03,0.04,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:43:22,-25.823312,28.310179,52,60.0,71841.136,-0.09,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:43:46,-25.825375,28.307192,63,60.0,71841.513,0.03,0.09,"Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:43:56,-25.826187,28.305377,83,60.0,71841.716,0.0,0.04,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:45:04,-25.831048,28.293507,68,60.0,71843.021,0.06,0.03,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:45:14,-25.832023,28.291689,75,60.0,71843.233,-0.03,0.07,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:45:24,-25.833327,28.290094,67,60.0,71843.448,-0.31,0.07,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Braking, ,2022-08-01 03:45:26,-25.833542,28.289834,43,60.0,71843.484,-0.42,0.05,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Braking, ,2022-08-01 03:45:27,-25.833603,28.28976,28,60.0,71843.494,-0.42,0.05,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:45:39,-25.834047,28.289347,13,60.0,71843.558,-0.09,0.04,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:45:51,-25.834748,28.288486,56,60.0,71843.674,0.09,0.03,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:46:01,-25.835682,28.287349,44,60.0,71843.828,-0.03,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:46:11,-25.83655,28.286265,46,60.0,71843.973,-0.14,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:46:21,-25.837533,28.285102,74,60.0,71844.133,0.09,0.04,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:46:33,-25.83926,28.283462,75,60.0,71844.386,0.03,0.14,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:46:43,-25.840165,28.281662,69,60.0,71844.592,-0.11,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:46:53,-25.84088,28.280091,63,60.0,71844.768,0.14,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:47:03,-25.841567,28.278305,71,60.0,71844.963,-0.03,0.1,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:47:13,-25.84178,28.276522,67,60.0,71845.143,0.03,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:47:23,-25.842243,28.274936,58,60.0,71845.309,-0.11,0.0,"De Villebois Mareuil Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:47:33,-25.843067,28.274364,36,60.0,71845.417,0.06,0.16,"Delmas Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:47:43,-25.844267,28.27553,76,60.0,71845.595,0.06,0.11,"Delmas Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:47:54,-25.84569,28.277596,84,60.0,71845.855,-0.06,0.04,"Delmas Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:48:06,-25.846592,28.279464,31,60.0,71846.067,-0.09,0.14,"Delmas Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:48:16,-25.847492,28.279182,57,80.0,71846.171,0.11,0.0,"Dam Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:48:27,-25.848905,28.277882,78,80.0,71846.375,0.03,0.0,"Dam Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:48:57,-25.85351,28.272552,83,80.0,71847.114,-0.09,0.08,"Dam Road, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:49:07,-25.855323,28.271235,93,80.0,71847.355,0.03,0.04,"Dam Road, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:50:02,-25.866628,28.263369,76,80.0,71848.839,-0.03,0.11,"Nellmapius Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:50:12,-25.867688,28.261751,64,80.0,71849.039,0.0,0.15,"Nellmapius Drive, Pretoria, Gauteng, South Africa",
, ,2022-08-01 03:50:22,-25.867737,28.260036,47,80.0,71849.21,-0.14,0.09,"Dam Road, Centurion, Gauteng, South Africa",
, ,2022-08-01 03:50:32,-25.867443,28.259235,45,80.0,71849.297,0.17,0.0,"Nellmapius Drive, Centurion, Gauteng, South Africa",
, ,2022-08-01 03:50:50,-25.86615,28.256457,63,80.0,71849.61,-0.06,0.09,"Nellmapius Drive, Centurion, Gauteng, South Africa",
, ,2022-08-01 03:51:00,-25.865882,28.25533,31,60.0,71849.726,0.09,0.21,"Albertina Sisulu Freeway, Centurion, Gauteng, South Africa",
Road Speed, ,2022-08-01 03:51:10,-25.867185,28.254801,76,60.0,71849.881,0.11,0.04,"Albertina Sisulu Freeway, Centurion, Gauteng, South Africa",
